"","ID","Date","Phosphorus","Nitrogen","Chlorophyll","Secchi","Color","Temperature","Conductivity","Site","Sensor_Type","Salinity","Sun_Code","DO","Depth"
"223",224,2018-10-04 18:06:00,NA,NA,NA,NA,NA,29.8,41.17,8,"YSI",23.8,NA,7.75,0.6
"224",225,2018-10-04 18:30:00,NA,NA,NA,NA,NA,29.1,25.08,7,"YSI",14,NA,9.46,0.8
"225",227,2018-10-20 13:53:00,NA,NA,NA,NA,NA,28.3,28.72,1,"YSI",16.8,NA,9.69,0.9
"226",228,2018-10-20 14:30:00,NA,NA,NA,NA,NA,28.6,40.24,6,"YSI",23.8,NA,5.68,1.2
"227",229,2018-10-20 15:03:00,NA,NA,NA,NA,NA,29.8,39.59,5,"YSI",22.8,NA,17.37,1.2
"228",230,2018-10-20 15:30:00,NA,NA,NA,NA,NA,30.3,41.3,4,"YSI",23.7,NA,18.24,1
"229",231,2018-10-20 16:05:00,NA,NA,NA,NA,NA,29.1,42.55,3,"YSI",25,NA,12.96,1.3
"230",232,2018-10-20 16:28:00,NA,NA,NA,NA,NA,30.6,39.75,9,"YSI",22.5,NA,16.75,1.1
"231",233,2018-10-20 16:55:00,NA,NA,NA,NA,NA,29.8,39.39,2,"YSI",22.6,NA,14.64,1.4
"232",234,2018-10-20 17:24:00,NA,NA,NA,NA,NA,30.7,34.91,7,"YSI",19.5,NA,12.6,1.3
"233",235,2018-10-20 17:48:00,NA,NA,NA,NA,NA,31,36.55,8,"YSI",20.1,NA,12.64,1.1
"234",236,2018-08-06 09:10:00,94,660,4,0.76219512195122,156,NA,6,1,"LAKEWATCH",NA,3,NA,NA
"235",237,2018-08-06 10:26:00,81,740,9,0.304878048780488,89,NA,21,2,"LAKEWATCH",NA,1,NA,NA
"236",238,2018-08-06 07:47:00,53,440,7,1.21951219512195,28,NA,23,3,"LAKEWATCH",NA,3,NA,NA
"237",239,2018-08-06 08:10:00,66,540,7,1.21951219512195,47,NA,24,4,"LAKEWATCH",NA,3,NA,NA
"238",240,2018-08-06 08:33:00,75,630,8,1.06707317073171,84,NA,15,5,"LAKEWATCH",NA,3,NA,NA
"239",241,2018-08-06 08:49:00,87,660,5,1.15853658536585,127,NA,9,6,"LAKEWATCH",NA,3,NA,NA
"240",243,2018-09-05 13:10:00,99,970,2,0.76219512195122,126,NA,25.45,1,"LAKEWATCH",NA,4,NA,NA
"241",244,2018-09-05 14:00:00,85,610,13,1.21951219512195,43,NA,26,2,"LAKEWATCH",NA,4,NA,NA
"242",245,2018-09-05 11:30:00,112,850,11,0.914634146341463,31,NA,26,3,"LAKEWATCH",NA,4,NA,NA
"243",246,2018-09-05 11:15:00,64,700,11,0.914634146341463,26,NA,31,4,"LAKEWATCH",NA,4,NA,NA
"244",247,2018-09-05 12:15:00,84,590,17,1.06707317073171,34,NA,29,5,"LAKEWATCH",NA,4,NA,NA
"245",248,2018-09-05 12:55:00,102,990,2,0.609756097560976,121,NA,5,6,"LAKEWATCH",NA,4,NA,NA
"246",249,2018-10-31 12:21:00,NA,NA,NA,NA,NA,22.7,35.22,3,"YSI",23.3,NA,18.16,1.22
"247",250,2018-10-31 12:43:00,NA,NA,NA,NA,NA,23.1,36.72,9,"YSI",24.2,NA,20.16,0.91
"248",251,2018-10-31 13:02:00,NA,NA,NA,NA,NA,22.5,32.64,2,"YSI",21.1,NA,15.87,1.22
"249",252,2018-10-31 13:16:00,NA,NA,NA,NA,NA,23.5,32.71,8,"YSI",21.2,NA,16.37,0.91
"250",253,2018-10-31 13:34:00,NA,NA,NA,NA,NA,22.4,16.43,7,"YSI",10.2,NA,12.29,0.91
"251",254,2018-10-31 13:53:00,NA,NA,NA,NA,NA,23,5.78,1,"YSI",3.2,NA,14.6,0.61
"252",255,2018-10-31 14:07:00,NA,NA,NA,NA,NA,23.5,8.48,6,"YSI",4.6,NA,16.02,0.91
"253",256,2018-10-31 14:36:00,NA,NA,NA,NA,NA,24,31.05,5,"YSI",19.7,NA,22.62,0.91
"254",257,2018-10-31 14:51:00,NA,NA,NA,NA,NA,24,33.27,4,"YSI",21.3,NA,22.3,1.22
"255",258,2018-11-15 12:06:00,NA,NA,NA,NA,NA,20.8,23.68,3,"YSI",15.7,NA,14.24,0.9
"256",259,2018-11-15 12:24:00,NA,NA,NA,NA,NA,20.6,23.44,9,"YSI",15.6,NA,4.67,0.7
"257",260,2018-11-15 12:54:00,NA,NA,NA,NA,NA,21.2,23.84,2,"YSI",15.7,NA,14.2,1
"258",261,2018-11-15 13:20:00,NA,NA,NA,NA,NA,20.8,34.84,8,"YSI",16.4,NA,11.36,0.6
"259",262,2018-11-15 13:48:00,NA,NA,NA,NA,NA,21.7,13.36,7,"YSI",8.3,NA,14.52,0.7
"260",263,2018-11-15 14:11:00,NA,NA,NA,NA,NA,21.6,0.69,1,"YSI",0.4,NA,26.47,0.5
"261",264,2018-11-15 14:28:00,NA,NA,NA,NA,NA,21.6,1.6,6,"YSI",0.9,NA,15.82,0.8
"262",265,2018-11-15 14:54:00,NA,NA,NA,NA,NA,21.1,18.56,5,"YSI",12,NA,15.5,0.8
"263",266,2018-11-15 15:14:00,NA,NA,NA,NA,NA,20.5,22.42,4,"YSI",14.9,NA,15.7,0.7
"264",267,2018-12-05 10:38:00,NA,NA,NA,NA,NA,15.6,20.93,4,"YSI",15.6,NA,17.67,0.9
"265",268,2018-12-05 11:02:00,NA,NA,NA,NA,NA,16.1,19.18,5,"YSI",14,NA,20.55,1.2
"266",269,2018-12-05 11:39:00,NA,NA,NA,NA,NA,15.8,19.63,6,"YSI",14.5,NA,22.1,1.2
"267",270,2018-12-05 11:53:00,NA,NA,NA,NA,NA,16,19.11,1,"YSI",14,NA,15.6,0.9
"268",271,2018-12-05 12:13:00,NA,NA,NA,NA,NA,16.5,11.38,7,"YSI",7.9,NA,16.01,1.2
"269",272,2018-12-05 12:30:00,NA,NA,NA,NA,NA,16.1,12,8,"YSI",8.3,NA,16.93,1.2
"270",273,2018-12-05 12:54:00,NA,NA,NA,NA,NA,16.5,18.37,2,"YSI",13.3,NA,16.66,1.2
"271",274,2018-12-05 13:24:00,NA,NA,NA,NA,NA,16.5,23.18,3,"YSI",17.1,NA,16.68,1.5
"272",275,2018-12-05 13:38:00,NA,NA,NA,NA,NA,15.8,22.34,9,"YSI",16.7,NA,17.84,1.2
"273",276,2018-12-18 08:34:00,NA,NA,NA,NA,NA,15.6,29.27,5,"YSI",22.6,NA,12.46,1.3
"274",277,2018-12-18 08:45:00,NA,NA,NA,NA,NA,14.1,8.89,2,"YSI",6.8,NA,14.44,1.5
"275",278,2018-12-18 08:59:00,NA,NA,NA,NA,NA,15.4,14.04,8,"YSI",10.2,NA,13.65,1.1
"276",279,2018-12-18 09:20:00,NA,NA,NA,NA,NA,15.8,16.46,7,"YSI",11.9,NA,10.94,1.4
"277",280,2018-12-18 09:40:00,NA,NA,NA,NA,NA,13.6,0.92,1,"YSI",0.6,NA,14.56,1.1
"278",281,2018-12-18 09:58:00,NA,NA,NA,NA,NA,14.7,18.23,6,"YSI",13.6,NA,13.88,1.4
"279",282,2018-12-18 10:21:00,NA,NA,NA,NA,NA,14.2,10.99,3,"YSI",8.5,NA,15.98,1.6
"280",283,2018-12-18 10:43:00,NA,NA,NA,NA,NA,15.3,23.04,9,"YSI",18.3,NA,16.32,1.3
"281",284,2018-12-18 13:12:00,NA,NA,NA,NA,NA,14.6,20.23,4,"YSI",15.4,NA,15.1,1.3
"282",285,2019-01-03 09:52:00,NA,NA,NA,NA,NA,17,0.2,1,"YSI",0.1,NA,14.4,0.8
"283",286,2019-01-03 10:43:00,NA,NA,NA,NA,NA,20.7,31.06,2,"YSI",21.3,NA,12.2,1.4
"284",287,2019-01-03 11:34:00,NA,NA,NA,NA,NA,20.9,32.73,3,"YSI",22.4,NA,12.5,1.6
"285",288,2019-01-03 08:57:00,NA,NA,NA,NA,NA,21,25.57,4,"YSI",17,NA,12.51,0.7
"286",289,2019-01-03 09:22:00,NA,NA,NA,NA,NA,20.5,25.64,5,"YSI",17.3,NA,10,1.1
"287",290,2019-01-03 09:40:00,NA,NA,NA,NA,NA,16.9,0.23,6,"YSI",0.1,NA,13.04,1.1
"288",291,2019-01-03 10:10:00,NA,NA,NA,NA,NA,17.2,0.87,7,"YSI",0.5,NA,12.63,1.1
"289",292,2019-01-03 11:02:00,NA,NA,NA,NA,NA,19.6,8.34,8,"YSI",5.3,NA,14.48,1.2
"290",293,2019-01-03 11:44:00,NA,NA,NA,NA,NA,21.1,32.94,9,"YSI",22.5,NA,12.34,1.5
"291",294,2019-02-01 11:28:00,NA,NA,NA,NA,NA,11.8,16.87,1,"YSI",13.7,NA,17.96,1.2
"292",295,2019-02-01 12:36:00,NA,NA,NA,NA,NA,11.7,22.12,2,"YSI",18.3,NA,19.67,1.7
"293",296,2019-02-01 12:56:00,NA,NA,NA,NA,NA,11.9,24.12,3,"YSI",20,NA,19.84,1.5
"294",297,2019-02-01 10:33:00,NA,NA,NA,NA,NA,11.9,24.83,4,"YSI",20.9,NA,19.6,1.1
"295",298,2019-02-01 10:57:00,NA,NA,NA,NA,NA,11.8,22.28,5,"YSI",17.7,NA,19.39,1.4
"296",299,2019-02-01 13:12:00,NA,NA,NA,NA,NA,11.8,11.53,6,"YSI",9,NA,14.76,1.4
"297",300,2019-02-01 13:47:00,NA,NA,NA,NA,NA,12.1,16.01,7,"YSI",13.2,NA,19.4,1.4
"298",301,2019-02-01 12:09:00,NA,NA,NA,NA,NA,11.6,17.77,8,"YSI",14.5,NA,18.39,1.2
"299",302,2019-02-01 13:09:00,NA,NA,NA,NA,NA,12,24.9,9,"YSI",20.8,NA,21.2,1.2
"300",303,2018-10-04 15:32:00,78,940,9,0.609756097560976,39,NA,9,1,"LAKEWATCH",NA,4,NA,NA
"301",304,2018-10-04 17:43:00,106,490,48,0.609756097560976,28,NA,27,2,"LAKEWATCH",NA,4,NA,NA
"302",305,2018-10-04 17:00:00,129,520,35,0.76219512195122,27,NA,30,3,"LAKEWATCH",NA,4,NA,NA
"303",306,2018-10-04 16:40:00,115,510,35,0.457317073170732,25,NA,33,4,"LAKEWATCH",NA,4,NA,NA
"304",307,2018-10-04 16:18:00,109,480,45,0.853658536585366,27,NA,28,5,"LAKEWATCH",NA,4,NA,NA
"305",308,2018-10-04 15:58:00,76,790,10,0.701219512195122,38,NA,7,6,"LAKEWATCH",NA,4,NA,NA
"306",309,2018-10-31 13:53:00,68,1040,6,0.609756097560976,33,NA,3.804,1,"LAKEWATCH",NA,1,NA,NA
"307",310,2018-10-31 13:02:00,50,400,34,1.21951219512195,25,NA,22,2,"LAKEWATCH",NA,1,NA,NA
"308",311,2018-10-31 14:21:00,60,530,30,1.21951219512195,23,NA,28,3,"LAKEWATCH",NA,1,NA,NA
"309",312,2018-10-31 14:36:00,62,480,55,0.914634146341463,28,NA,23,5,"LAKEWATCH",NA,1,NA,NA
"310",313,2018-10-31 14:07:00,63,770,9,0.914634146341463,26,NA,5,6,"LAKEWATCH",NA,1,NA,NA
"311",314,2019-02-14 12:06:00,NA,NA,NA,NA,NA,17.3,0.9,1,"YSI",0.5,NA,13.5,0.8
"312",315,2019-02-14 08:58:00,NA,NA,NA,NA,NA,16.9,24.81,2,"YSI",18.2,NA,14.84,1.4
"313",316,2019-02-14 09:28:00,NA,NA,NA,NA,NA,16.3,24.9,3,"YSI",18.6,NA,14.65,1.3
"314",317,2019-02-14 11:03:00,NA,NA,NA,NA,NA,16.4,24.68,4,"YSI",18.4,NA,14.3,1
"315",318,2019-02-14 11:24:00,NA,NA,NA,NA,NA,16.7,12,5,"YSI",7.8,NA,15.21,1.2
"316",319,2019-02-14 11:45:00,NA,NA,NA,NA,NA,17.2,2.08,6,"YSI",1.2,NA,13.8,1.1
"317",320,2019-02-14 08:19:00,NA,NA,NA,NA,NA,15.5,0.319,7,"YSI",0.2,NA,14.3,1.2
"318",321,2019-02-14 08:36:00,NA,NA,NA,NA,NA,15.9,9.2,8,"YSI",6.6,NA,14.95,1.1
"319",322,2019-02-14 09:50:00,NA,NA,NA,NA,NA,15.6,21.55,9,"YSI",16.1,NA,14.14,1.1
"320",323,2019-03-08 11:00:00,NA,NA,NA,NA,NA,17.9,10.51,1,"YSI",7,NA,16.8,1.4
"321",324,2019-03-08 12:01:00,NA,NA,NA,NA,NA,17.3,24.57,2,"YSI",17.8,NA,17.3,1.8
"322",325,2019-03-08 14:15:00,NA,NA,NA,NA,NA,17.8,26.76,3,"YSI",19.3,NA,20,1.8
"323",326,2019-03-08 11:15:00,NA,NA,NA,NA,NA,17.8,26.59,4,"YSI",19.2,NA,20.7,1.5
"324",327,2019-03-08 13:37:00,NA,NA,NA,NA,NA,17.8,20.67,5,"YSI",14.6,NA,19.3,1.8
"325",328,2019-03-08 13:16:00,NA,NA,NA,NA,NA,17.7,12.07,6,"YSI",8.2,NA,17.08,1.5
"326",329,2019-03-08 12:47:00,NA,NA,NA,NA,NA,17.8,13.14,7,"YSI",9,NA,16,1.7
"327",330,2019-03-08 12:35:00,NA,NA,NA,NA,NA,16.9,12.25,8,"YSI",8.4,NA,15.2,1.2
"328",331,2019-03-08 14:38:00,NA,NA,NA,NA,NA,17.7,26.2,9,"YSI",19,NA,20.98,1.7
"329",332,2019-03-08 15:03:00,NA,NA,NA,NA,NA,18.5,24.67,10,"YSI",17.4,NA,18.5,1.2
"330",333,2019-03-22 09:41:00,NA,NA,NA,NA,NA,18.5,0.26,1,"YSI",0.7,NA,14.7,0.4
"331",334,2019-03-22 12:27:00,NA,NA,NA,NA,NA,18.5,7.57,2,"YSI",4.8,NA,17.02,1.4
"332",335,2019-03-22 11:49:00,NA,NA,NA,NA,NA,18,16.76,3,"YSI",11.5,NA,16.48,1.1
"333",336,2019-03-22 11:23:00,NA,NA,NA,NA,NA,17.9,15.19,4,"YSI",10.4,NA,16.88,0.8
"334",337,2019-03-22 11:00:00,NA,NA,NA,NA,NA,18,5.51,5,"YSI",3.5,NA,16.7,0.8
"335",338,2019-03-22 10:34:00,NA,NA,NA,NA,NA,18.8,0.32,6,"YSI",0.2,NA,16.98,0.7
"336",339,2019-03-22 12:51:00,NA,NA,NA,NA,NA,19.5,0.29,7,"YSI",0.2,NA,14.22,1.4
"337",340,2019-03-22 13:25:00,NA,NA,NA,NA,NA,18.7,6.95,8,"YSI",4.4,NA,16.52,1.4
"338",341,2019-03-22 14:06:00,NA,NA,NA,NA,NA,18.7,15.87,9,"YSI",10.7,NA,19.73,1.6
"339",342,2019-03-22 14:23:00,NA,NA,NA,NA,NA,18.8,18.15,10,"YSI",12.3,NA,16.48,1.4
"340",343,2019-04-05 09:58:00,NA,NA,NA,NA,NA,20,2.426,1,"YSI",1.4,NA,7.33,0.8
"341",344,2019-04-05 11:05:00,NA,NA,NA,NA,NA,20,27.7,2,"YSI",19.1,NA,8.01,1.5
"342",345,2019-04-05 11:34:00,NA,NA,NA,NA,NA,20.7,30.88,3,"YSI",21.2,NA,7.72,1.4
"343",346,2019-04-05 11:58:00,NA,NA,NA,NA,NA,20.8,32.63,4,"YSI",22.4,NA,8,1.3
"344",347,2019-04-05 10:38:00,NA,NA,NA,NA,NA,20,25.46,5,"YSI",17.4,NA,7.88,1.2
"345",348,2019-04-05 10:14:00,NA,NA,NA,NA,NA,20,2.544,6,"YSI",1.5,NA,7.46,1.2
"346",349,2019-04-05 13:19:00,NA,NA,NA,NA,NA,20.5,13.02,7,"YSI",8.3,NA,7.87,1.9
"347",350,2019-04-05 12:59:00,NA,NA,NA,NA,NA,20.9,14.88,8,"YSI",9.5,NA,7.9,1.6
"348",351,2019-04-05 12:15:00,NA,NA,NA,NA,NA,21.2,32.08,9,"YSI",21.8,NA,9.1,1.5
"349",352,2019-04-05 12:37:00,NA,NA,NA,NA,NA,20.9,29.89,10,"YSI",20.3,NA,8.3,1.4
"350",353,2019-04-22 11:35:00,NA,NA,NA,NA,NA,NA,19.45,1,"YSI",12.5,NA,7.09,0.8
"351",354,2019-04-22 12:24:00,NA,NA,NA,NA,NA,NA,26.87,2,"YSI",18.1,NA,8.91,1.4
"352",355,2019-04-22 12:39:00,NA,NA,NA,NA,NA,NA,26.64,3,"YSI",17.7,NA,9.65,1.4
"353",356,2019-04-22 12:58:00,NA,NA,NA,NA,NA,NA,28.23,4,"YSI",18.9,NA,8.13,1.2
"354",357,2019-04-22 12:11:00,NA,NA,NA,NA,NA,NA,28.36,5,"YSI",19.3,NA,8.22,1.2
"355",358,2019-04-22 11:55:00,NA,NA,NA,NA,NA,NA,26.27,6,"YSI",17.5,NA,8.64,1.1
"356",359,2019-04-22 14:16:00,NA,NA,NA,NA,NA,NA,19.08,7,"YSI",11.9,NA,9.33,1.7
"357",360,2019-04-22 14:00:00,NA,NA,NA,NA,NA,NA,7.8,8,"YSI",4.5,NA,9.08,1.4
"358",361,2019-04-22 13:17:00,NA,NA,NA,NA,NA,NA,24.49,9,"YSI",14.9,NA,10.4,1.4
"359",362,2019-04-22 13:37:00,NA,NA,NA,NA,NA,NA,14.97,10,"YSI",9.4,NA,11.52,1.1
"360",363,2018-12-05 06:50:00,62,860,14,0.609756097560976,50,NA,21,1,"LAKEWATCH",NA,1,NA,NA
"361",364,2018-12-05 08:00:00,73,890,7,0.914634146341463,56,NA,20,2,"LAKEWATCH",NA,1,NA,NA
"362",365,2018-12-05 08:20:00,100,850,15,0.76219512195122,39,NA,25,3,"LAKEWATCH",NA,1,NA,NA
"363",366,2018-12-05 05:40:00,146,1030,19,0.457317073170732,42,NA,24,4,"LAKEWATCH",NA,1,NA,NA
"364",367,2018-12-05 06:00:00,106,920,10,0.457317073170732,50,NA,22,5,"LAKEWATCH",NA,1,NA,NA
"365",368,2018-12-05 06:30:00,94,870,12,0.609756097560976,47,NA,22,6,"LAKEWATCH",NA,1,NA,NA
"366",369,2019-01-03 04:55:00,107,1000,4,0.609756097560976,265,NA,22.7,1,"LAKEWATCH",NA,4,NA,NA
"367",370,2019-01-03 05:45:00,48,570,5,1.06707317073171,63,NA,32,2,"LAKEWATCH",NA,4,NA,NA
"368",371,2019-01-03 06:35:00,40,550,7,1.21951219512195,53,NA,33,3,"LAKEWATCH",NA,4,NA,NA
"369",372,2019-01-03 04:10:00,64,760,7,0.853658536585366,91,NA,26,4,"LAKEWATCH",NA,4,NA,NA
"370",373,2019-01-03 04:25:00,62,780,6,1.06707317073171,124,NA,22,5,"LAKEWATCH",NA,4,NA,NA
"371",374,2019-01-03 04:40:00,95,1000,3,0.609756097560976,264,NA,30.4,6,"LAKEWATCH",NA,4,NA,NA
"372",375,2019-02-01 06:35:00,70,860,2,0.76219512195122,150,NA,35,1,"LAKEWATCH",NA,3,NA,NA
"373",376,2019-02-01 07:40:00,75,910,8,0.914634146341463,125,NA,12,2,"LAKEWATCH",NA,3,NA,NA
"374",377,2019-02-01 07:55:00,63,750,15,1.06707317073171,69,NA,26,3,"LAKEWATCH",NA,3,NA,NA
"375",378,2019-02-01 05:40:00,56,670,23,0.914634146341463,70,NA,28,4,"LAKEWATCH",NA,4,NA,NA
"376",379,2019-02-01 06:00:00,57,710,17,1.06707317073171,77,NA,25,5,"LAKEWATCH",NA,4,NA,NA
"377",380,2019-02-01 06:20:00,72,840,8,0.914634146341463,118,NA,14,6,"LAKEWATCH",NA,3,NA,NA
"378",381,2019-05-06 11:57:00,NA,NA,NA,NA,NA,25.8,19.14,1,"YSI",11.6,NA,4.74,1.2
"379",382,2019-05-06 10:38:00,NA,NA,NA,NA,NA,25.7,27.09,2,"YSI",16.4,NA,6.5,1.5
"380",383,2019-05-06 09:29:00,NA,NA,NA,NA,NA,25.8,33.22,3,"YSI",20.4,NA,5.04,1.1
"381",384,2019-05-06 09:07:00,NA,NA,NA,NA,NA,25.3,25.51,4,"YSI",15.2,NA,7.56,0.9
"382",385,2019-05-06 12:22:00,NA,NA,NA,NA,NA,26.1,31.57,5,"YSI",19.2,NA,5.6,1.7
"383",386,2019-05-06 12:14:00,NA,NA,NA,NA,NA,25.9,25.7,6,"YSI",15.4,NA,4.34,1.6
"384",387,2019-05-06 11:33:00,NA,NA,NA,NA,NA,25.7,17.29,7,"YSI",10,NA,3.72,1.4
"385",388,2019-05-06 11:01:00,NA,NA,NA,NA,NA,25.1,15.86,8,"YSI",9.3,NA,5.97,1.2
"386",389,2019-05-06 09:50:00,NA,NA,NA,NA,NA,25.3,29.36,9,"YSI",18.2,NA,5.43,1
"387",390,2019-05-06 10:07:00,NA,NA,NA,NA,NA,25.6,31.07,10,"YSI",19.1,NA,5.11,0.5
"388",391,2019-05-20 09:03:00,NA,NA,NA,NA,NA,26.3,0.79,1,"YSI",0.4,NA,9.14,0.7
"389",392,2019-05-20 10:14:00,NA,NA,NA,NA,NA,28.2,28.07,2,"YSI",15.5,NA,5.13,1.3
"390",393,2019-05-20 10:45:00,NA,NA,NA,NA,NA,28,35.5,3,"YSI",19.7,NA,5.24,1.3
"391",394,2019-05-20 10:29:00,NA,NA,NA,NA,NA,28.1,32.37,4,"YSI",18.9,NA,6.23,1
"392",395,2019-05-20 09:55:00,NA,NA,NA,NA,NA,28.2,34.02,5,"YSI",19.9,NA,3.53,1.1
"393",396,2019-05-20 09:35:00,NA,NA,NA,NA,NA,27.1,20.91,6,"YSI",12.1,NA,1.51,1
"394",397,2019-05-20 12:02:00,NA,NA,NA,NA,NA,27.7,21.14,7,"YSI",12,NA,3.83,1.5
"395",398,2019-05-20 11:35:00,NA,NA,NA,NA,NA,28.2,21.08,8,"YSI",11.8,NA,4.25,1.3
"396",399,2019-05-20 11:01:00,NA,NA,NA,NA,NA,27.9,30.35,9,"YSI",17.7,NA,5.38,1.2
"397",400,2019-05-20 11:17:00,NA,NA,NA,NA,NA,27.8,29.02,10,"YSI",16.9,NA,4.6,0.9
"398",401,2019-06-05 14:14:00,NA,NA,NA,NA,NA,30.8,26.2,1,"YSI",14.2,NA,9.04,2.1
"399",402,2019-06-05 11:22:00,NA,NA,NA,NA,NA,30.2,25.3,2,"YSI",13.9,NA,6.1,1.5
"400",403,2019-06-05 11:01:00,NA,NA,NA,NA,NA,30.3,25.46,3,"YSI",13.9,NA,6.6,1.5
"401",404,2019-06-05 10:38:00,NA,NA,NA,NA,NA,30.3,20.57,4,"YSI",11,NA,3.84,1.2
"402",405,2019-06-05 11:48:00,NA,NA,NA,NA,NA,30.1,30.5,5,"YSI",17,NA,3.5,1.7
"403",406,2019-06-05 14:00:00,NA,NA,NA,NA,NA,30.7,25.8,6,"YSI",14,NA,9.4,2.1
"404",407,2019-06-05 12:23:00,NA,NA,NA,NA,NA,29.7,9.92,7,"YSI",5.1,NA,4.3,1.7
"405",408,2019-06-05 12:41:00,NA,NA,NA,NA,NA,30.6,21,8,"YSI",11.2,NA,4.4,1.5
"406",409,2019-06-05 13:05:00,NA,NA,NA,NA,NA,30.3,27.1,9,"YSI",14.9,NA,5.4,1.8
"407",410,2019-06-05 13:29:00,NA,NA,NA,NA,NA,30.9,27.1,10,"YSI",14.6,NA,7.7,1.7
"408",411,2019-06-22 10:59:00,NA,NA,NA,NA,NA,28.3,1.01,1,"YSI",0.5,NA,6.67,1.1
"409",412,2019-06-22 12:32:00,NA,NA,NA,NA,NA,28.6,30.96,2,"YSI",17.99,NA,5.68,1.7
"410",413,2019-06-22 13:10:00,NA,NA,NA,NA,NA,28.7,38.14,3,"YSI",22.4,NA,5.75,1.7
"411",414,2019-06-22 13:35:00,NA,NA,NA,NA,NA,29.6,15.37,4,"YSI",7.8,NA,7.94,1.5
"412",415,2019-06-22 12:15:00,NA,NA,NA,NA,NA,29,10.79,5,"YSI",5.6,NA,7.46,1.5
"413",416,2019-06-22 11:19:00,NA,NA,NA,NA,NA,28.2,7.33,6,"YSI",3.9,NA,4.22,1.3
"414",417,2019-06-22 11:00:00,NA,NA,NA,NA,NA,29.7,5.01,7,"YSI",2.4,NA,6.8,1.8
"415",418,2019-06-22 14:37:00,NA,NA,NA,NA,NA,29.8,14.87,8,"YSI",6.4,NA,5.72,1.6
"416",419,2019-06-22 14:00:00,NA,NA,NA,NA,NA,30.4,20.44,9,"YSI",10.9,NA,8.18,1.6
"417",420,2019-06-22 14:17:00,NA,NA,NA,NA,NA,30.7,31.72,10,"YSI",17.5,NA,10,1.2
"418",421,2019-07-03 12:15:00,NA,NA,NA,NA,NA,30.6,40.62,1,"YSI",23.1,NA,5,1.5
"419",422,2019-07-03 10:04:00,NA,NA,NA,NA,NA,30,16.93,2,"YSI",8.5,NA,4.73,1.5
"420",423,2019-07-03 10:55:00,NA,NA,NA,NA,NA,30.3,36,3,"YSI",20.3,NA,3.6,1.6
"421",425,2019-07-03 10:37:00,NA,NA,NA,NA,NA,30.3,35.2,4,"YSI",20,NA,3.95,1.1
"422",426,2019-07-03 10:22:00,NA,NA,NA,NA,NA,30.4,36.95,5,"YSI",20.9,NA,3.7,1.5
"423",427,2019-07-03 12:08:00,NA,NA,NA,NA,NA,30.6,41.2,6,"YSI",23.5,NA,5,1.8
"424",428,2019-07-03 09:08:00,NA,NA,NA,NA,NA,29.9,13.75,7,"YSI",7.3,NA,2.13,1.2
"425",429,2019-07-03 09:47:00,NA,NA,NA,NA,NA,30,18.44,8,"YSI",9.8,NA,4.24,1
"426",430,2019-07-03 11:11:00,NA,NA,NA,NA,NA,30.4,26.6,9,"YSI",14.5,NA,6.4,1.4
"427",434,2019-07-03 11:30:00,NA,NA,NA,NA,NA,30.6,27.09,10,"YSI",14.7,NA,7.2,1.3
"428",435,2019-03-08 12:10:00,87,1080,7,1.21951219512195,80,NA,11,1,"LAKEWATCH",NA,NA,NA,NA
"429",436,2019-03-08 10:20:00,44,660,8,1.52439024390244,42,NA,28,2,"LAKEWATCH",NA,1,NA,NA
"430",437,2019-03-08 13:20:00,47,740,15,1.52439024390244,37,NA,28,3,"LAKEWATCH",NA,NA,NA,NA
"431",438,2019-03-08 13:05:00,49,730,17,1.21951219512195,33,NA,27,4,"LAKEWATCH",NA,NA,NA,NA
"432",439,2019-03-08 12:45:00,77,1000,25,1.3719512195122,52,NA,23,5,"LAKEWATCH",NA,NA,NA,NA
"433",440,2019-03-08 12:20:00,85,1080,10,1.21951219512195,74,NA,12,6,"LAKEWATCH",NA,NA,NA,NA
"434",441,2019-04-05 09:58:00,94,1460,4,0.609756097560976,60,NA,17.6,1,"LAKEWATCH",NA,NA,NA,NA
"435",442,2019-04-05 11:05:00,63,600,18,0.609756097560976,20,NA,24,2,"LAKEWATCH",NA,NA,NA,NA
"436",443,2019-04-05 11:34:00,104,700,21,0.609756097560976,21,NA,32,3,"LAKEWATCH",NA,NA,NA,NA
"437",444,2019-04-05 11:58:00,98,690,22,0.609756097560976,16,NA,32,4,"LAKEWATCH",NA,NA,NA,NA
"438",445,2019-04-05 10:38:00,80,690,12,0.609756097560976,28,NA,27,5,"LAKEWATCH",NA,NA,NA,NA
"439",446,2019-04-05 10:14:00,96,1170,5,0.76219512195122,57,NA,23.6,6,"LAKEWATCH",NA,NA,NA,NA
"440",447,2019-05-06 11:57:00,99,1660,25,0.548780487804878,23,NA,5,1,"LAKEWATCH",NA,NA,NA,NA
"441",448,2019-05-06 10:38:00,97,1440,44,0.609756097560976,20,NA,8,2,"LAKEWATCH",NA,NA,NA,NA
"442",449,2019-05-06 09:29:00,69,1030,15,0.76219512195122,20,NA,22,3,"LAKEWATCH",NA,NA,NA,NA
"443",450,2019-05-06 09:07:00,79,1080,23,0.609756097560976,21,NA,19,4,"LAKEWATCH",NA,NA,NA,NA
"444",451,2019-05-06 12:22:00,95,1390,36,0.365853658536585,23,NA,10,5,"LAKEWATCH",NA,NA,NA,NA
"445",452,2019-05-06 12:14:00,107,1080,45,0.701219512195122,14,NA,10,6,"LAKEWATCH",NA,NA,NA,NA
